participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
999,2018_06_27,1,practice,shiftingLetterNumber,30,,60,2.366398811340332,3.5536048412323,0.00330090522766,1,,,,1.0,,,1,0,0,m3,25,0.5,12,0,face,blue,male,1
999,2018_06_27,2,practice,shiftingLetterNumber,30,,60,4.537939786911011,5.621393918991089,,1,,1,0.651791095734,2.0,16.0,,2,0,0,f2,25,0.5,12,1,house,white,old,4
999,2018_06_27,3,practice,shiftingLetterNumber,30,,60,7.605374813079834,8.688798904418945,,1,,2,0.649292945862,2.0,15.0,,3,1,1,h3,25,0.5,12,1,face,blue,female,2
999,2018_06_27,4,practice,shiftingLetterNumber,30,,60,10.673642873764038,11.757022857666016,,1,,2,0.750366926193,4.0,16.0,,4,0,0,g7,25,0.5,12,1,house,white,new,3
999,2018_06_27,5,practice,shiftingLetterNumber,30,,60,15.741840839385986,16.82527494430542,,1,,1,0.806514024734,3.0,15.0,,5,1,1,m3,25,0.5,12,1,face,blue,male,1
999,2018_06_27,6,practice,shiftingLetterNumber,30,,60,19.81016182899475,20.89356780052185,,1,,,,6.0,,,6,0,0,h1,25,0.5,12,1,house,white,old,4
999,2018_06_27,7,practice,shiftingLetterNumber,30,,60,26.87845778465271,27.96181082725525,,1,,2,0.83394908905,3.0,16.0,,7,0,0,p1,25,0.5,12,1,face,blue,male,1
999,2018_06_27,8,practice,shiftingLetterNumber,30,,60,30.946717977523804,32.030080795288086,,1,,1,0.805724143982,6.0,15.0,,8,1,1,o9,25,0.5,12,0,face,blue,male,1
999,2018_06_27,9,practice,shiftingLetterNumber,30,,60,38.0149347782135,39.09832787513733,,1,,1,0.852792024612,1.0,15.0,,9,1,1,m7,25,0.5,12,0,face,blue,male,1
999,2018_06_27,10,practice,shiftingLetterNumber,30,,60,40.08316993713379,41.166600942611694,,1,,1,0.503219842911,4.0,15.0,,10,1,1,m8,25,0.5,12,0,face,blue,male,1
999,2018_06_27,11,practice,shiftingLetterNumber,30,,60,45.15150499343872,46.23491191864014,,1,,,,2.0,,,11,0,0,g2,25,0.5,12,1,house,white,old,4
999,2018_06_27,12,practice,shiftingLetterNumber,30,,60,48.219836950302124,49.303284883499146,,1,,3,0.603156089783,4.0,16.0,,12,0,0,m1,25,0.5,12,0,house,white,old,4
999,2018_06_27,13,practice,shiftingLetterNumber,30,,60,53.28757691383362,54.37102198600769,,1,,4,0.654539823532,4.0,15.0,,13,1,1,h2,25,0.5,12,0,house,white,old,4
999,2018_06_27,14,practice,shiftingLetterNumber,30,,60,58.35584092140198,59.43926000595093,,1,,,,5.0,,,14,0,0,n8,25,0.5,12,1,face,blue,male,1
999,2018_06_27,15,practice,shiftingLetterNumber,30,,60,64.42301487922668,65.50641584396362,,1,,1,0.682224988937,1.0,15.0,,15,1,1,p9,25,0.5,12,0,face,blue,male,1
999,2018_06_27,16,practice,shiftingLetterNumber,30,,60,66.49110984802246,67.57460689544678,,1,,1,0.471730947495,2.0,15.0,,16,1,1,m7,25,0.5,12,0,face,blue,male,1
999,2018_06_27,17,practice,shiftingLetterNumber,30,,60,69.55866694450378,70.64203691482544,,1,,2,0.599458217621,3.0,15.0,,17,1,1,i1,25,0.5,12,0,face,blue,female,2
999,2018_06_27,18,practice,shiftingLetterNumber,30,,60,73.62675595283508,74.71016192436218,,1,,1,0.701915979385,2.0,15.0,,18,1,1,m2,25,0.5,12,0,face,blue,male,1
999,2018_06_27,19,practice,shiftingLetterNumber,30,,60,76.69494485855103,77.77830982208252,,1,,,,5.0,,,19,0,0,o9,25,0.5,12,1,house,white,new,3
999,2018_06_27,20,practice,shiftingLetterNumber,30,,60,82.76324200630188,83.8466567993164,,1,,3,0.952320098877,3.0,16.0,,20,0,0,i1,25,0.5,12,1,face,blue,female,2
999,2018_06_27,21,practice,shiftingLetterNumber,30,,60,86.83154797554016,87.91490983963013,,1,,1,0.866508960724,5.0,15.0,,21,1,1,o2,25,0.5,12,0,face,blue,male,1
999,2018_06_27,22,practice,shiftingLetterNumber,30,,60,92.89981293678284,93.98322081565857,,1,,1,0.437537908554,2.0,15.0,,22,1,1,m2,25,0.5,12,0,face,blue,male,1
999,2018_06_27,23,practice,shiftingLetterNumber,30,,60,95.96803593635559,97.0514178276062,,1,,4,0.953407049179,4.0,15.0,,23,1,1,f3,25,0.5,12,1,house,white,old,4
999,2018_06_27,24,practice,shiftingLetterNumber,30,,60,101.03629684448242,102.1197419166565,,1,,4,0.719103097916,1.0,16.0,,24,0,0,g3,25,0.5,12,1,face,blue,female,2
999,2018_06_27,25,practice,shiftingLetterNumber,30,,60,103.10453677177429,104.18797087669373,,1,,1,0.683062076569,3.0,15.0,,25,1,1,n6,25,0.5,12,0,face,blue,male,1
