participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
999,2018_06_27,1,practice,shiftingLetterNumber,30,,60,4.229288816452026,5.330426931381226,3.17763590813,1,,,,2.0,,,1,0,0,o2,25,0.5,12,0,house,blue,old,2
999,2018_06_27,2,practice,shiftingLetterNumber,30,,60,7.314454793930054,8.397878885269165,,1,,,,4.0,,,2,0,0,n8,25,0.5,12,1,face,white,male,4
999,2018_06_27,3,practice,shiftingLetterNumber,30,,60,12.382675886154175,13.46609091758728,,1,,1,0.889824151993,4.0,16.0,,3,0,0,m2,25,0.5,12,1,house,blue,old,2
999,2018_06_27,4,practice,shiftingLetterNumber,30,,60,17.450453996658325,18.53387999534607,,1,,4,0.851211071014,4.0,15.0,,4,1,1,n7,25,0.5,12,1,face,white,male,4
999,2018_06_27,5,practice,shiftingLetterNumber,30,,60,22.518730878829956,23.60220694541931,,1,,2,0.75340795517,2.0,16.0,,5,0,0,i9,25,0.5,12,1,house,blue,new,1
999,2018_06_27,6,practice,shiftingLetterNumber,30,,60,25.587032794952393,26.67048192024231,,1,,1,0.789479970932,6.0,15.0,,6,1,1,o7,25,0.5,12,0,house,blue,new,1
999,2018_06_27,7,practice,shiftingLetterNumber,30,,60,32.65532183647156,33.73888897895813,,1,,4,0.849900007248,5.0,16.0,,7,0,0,i7,25,0.5,12,1,face,white,female,3
999,2018_06_27,8,practice,shiftingLetterNumber,30,,60,38.7231068611145,39.80651378631592,,1,,3,0.824856042862,5.0,16.0,,8,0,0,n3,25,0.5,12,0,face,white,male,4
999,2018_06_27,9,practice,shiftingLetterNumber,30,,60,44.79134678840637,45.91868591308594,,1,,4,0.933481931686,2.0,16.0,,9,0,0,h8,25,0.5,12,0,face,white,female,3
999,2018_06_27,10,practice,shiftingLetterNumber,30,,60,47.90326690673828,48.98671197891235,,1,,1,0.871190071106,4.0,15.0,,10,1,1,g7,25,0.5,12,1,house,blue,new,1
999,2018_06_27,11,practice,shiftingLetterNumber,30,,60,52.97149896621704,54.05493187904358,,1,,2,0.749756097794,2.0,15.0,,11,1,1,n1,25,0.5,12,0,house,blue,old,2
999,2018_06_27,12,practice,shiftingLetterNumber,30,,60,56.03864789009094,57.122020959854126,,1,,3,0.901217937469,4.0,16.0,,12,0,0,p9,25,0.5,12,1,face,white,male,4
999,2018_06_27,13,practice,shiftingLetterNumber,30,,60,61.105928897857666,62.189358949661255,,1,,2,0.768153190613,6.0,16.0,,13,0,0,o2,25,0.5,12,0,face,white,male,4
999,2018_06_27,14,practice,shiftingLetterNumber,30,,60,68.17305183410645,69.25643682479858,,1,,3,0.800701856613,3.0,16.0,,14,0,0,n9,25,0.5,12,0,face,white,male,4
999,2018_06_27,15,practice,shiftingLetterNumber,30,,60,72.24039602279663,73.35119581222534,,1,,2,0.903887987137,3.0,16.0,,15,0,0,p6,25,0.5,12,1,house,blue,new,1
999,2018_06_27,16,practice,shiftingLetterNumber,30,,60,76.33608889579773,77.4194610118866,,1,,2,0.783548116684,5.0,15.0,,16,1,1,m4,25,0.5,12,0,house,blue,old,2
999,2018_06_27,17,practice,shiftingLetterNumber,30,,60,82.40316700935364,83.48653793334961,,1,,1,0.786238908768,2.0,15.0,,17,1,1,o8,25,0.5,12,0,house,blue,new,1
999,2018_06_27,18,practice,shiftingLetterNumber,30,,60,85.47100186347961,86.55451989173889,,1,,3,0.823970079422,2.0,15.0,,18,1,1,f7,25,0.5,12,1,face,white,female,3
999,2018_06_27,19,practice,shiftingLetterNumber,30,,60,88.5385468006134,89.62195181846619,,1,,1,0.920392990112,4.0,15.0,,19,1,1,o9,25,0.5,12,1,house,blue,new,1
999,2018_06_27,20,practice,shiftingLetterNumber,30,,60,93.60679697990417,94.69022679328918,,1,,,,5.0,,,20,0,0,n8,25,0.5,12,0,house,blue,new,1
999,2018_06_27,21,practice,shiftingLetterNumber,30,,60,99.67515683174133,100.758633852005,,1,,1,0.734528064728,4.0,15.0,,21,1,1,o6,25,0.5,12,0,house,blue,new,1
999,2018_06_27,22,practice,shiftingLetterNumber,30,,60,104.74289894104004,105.82627701759338,,1,,1,0.71897983551,2.0,15.0,,22,1,1,i9,25,0.5,12,0,house,blue,new,1
999,2018_06_27,23,practice,shiftingLetterNumber,30,,60,107.81136083602905,108.89475798606873,,1,,,,1.0,,,23,0,0,m6,25,0.5,12,1,face,white,male,4
999,2018_06_27,24,practice,shiftingLetterNumber,30,,60,109.87937498092651,110.96273684501648,,1,,1,0.75230383873,6.0,16.0,,24,0,0,p3,25,0.5,12,1,house,blue,old,2
999,2018_06_27,25,practice,shiftingLetterNumber,30,,60,116.94694089889526,118.03038501739502,,1,,1,0.819805145264,1.0,16.0,,25,0,0,p4,25,0.5,12,0,house,blue,old,2
