participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
103,2018_06_27,1,practice,shiftingLetterNumber,30,,60,27.04860210418701,28.181966066360474,11.1069920063,1,,,,5.0,,,1,0,0,m6,25,0.5,12,0,face,blue,male,1
103,2018_06_27,2,practice,shiftingLetterNumber,30,,60,33.166155099868774,34.24957513809204,,1,,,,6.0,,,2,0,0,i8,25,0.5,12,1,house,white,new,4
103,2018_06_27,3,practice,shiftingLetterNumber,30,,60,40.23354506492615,41.3169150352478,,1,,1,0.866750955582,5.0,16.0,,3,0,0,m2,25,0.5,12,0,house,white,old,3
103,2018_06_27,4,practice,shiftingLetterNumber,30,,60,46.301552057266235,47.384966135025024,,1,,2,0.967264890671,6.0,16.0,,4,0,0,h9,25,0.5,12,0,house,white,new,4
103,2018_06_27,5,practice,shiftingLetterNumber,30,,60,53.36965298652649,54.45306205749512,,1,,,,6.0,,,5,0,0,h8,25,0.5,12,0,house,white,new,4
103,2018_06_27,6,practice,shiftingLetterNumber,30,,60,60.43774104118347,61.521098136901855,,1,,,,6.0,,,6,0,0,o7,25,0.5,12,1,face,blue,male,1
103,2018_06_27,7,practice,shiftingLetterNumber,30,,60,67.50487613677979,68.58829092979431,,1,,,,1.0,,,7,0,0,f6,25,0.5,12,1,house,white,new,4
103,2018_06_27,8,practice,shiftingLetterNumber,30,,60,69.57292604446411,70.65633606910706,,1,,1,0.868970155716,6.0,16.0,,8,0,0,h1,25,0.5,12,0,house,white,old,3
103,2018_06_27,9,practice,shiftingLetterNumber,30,,60,76.64106297492981,77.72448205947876,,1,,,,2.0,,,9,0,0,i9,25,0.5,12,0,house,white,new,4
103,2018_06_27,10,practice,shiftingLetterNumber,30,,60,79.7084801197052,80.79184603691101,,1,,,,4.0,,,10,0,0,p9,25,0.5,12,1,face,blue,male,1
103,2018_06_27,11,practice,shiftingLetterNumber,30,,60,84.77592206001282,85.85932111740112,,1,,1,0.95111489296,2.0,16.0,,11,0,0,h4,25,0.5,12,0,face,blue,female,2
103,2018_06_27,12,practice,shiftingLetterNumber,30,,60,87.84514904022217,88.9285089969635,,1,,2,0.719033002853,3.0,16.0,,12,0,0,n7,25,0.5,12,0,face,blue,male,1
103,2018_06_27,13,practice,shiftingLetterNumber,30,,60,91.91240000724792,92.99580097198486,,1,,1,0.669339179993,4.0,16.0,,13,0,0,o1,25,0.5,12,1,house,white,old,3
103,2018_06_27,14,practice,shiftingLetterNumber,30,,60,96.9796290397644,98.06305003166199,,1,,,,6.0,,,14,0,0,h6,25,0.5,12,0,house,white,new,4
103,2018_06_27,15,practice,shiftingLetterNumber,30,,60,104.04773902893066,105.13109993934631,,1,,,,3.0,,,15,0,0,m8,25,0.5,12,1,face,blue,male,1
103,2018_06_27,16,practice,shiftingLetterNumber,30,,60,108.11570000648499,109.19910192489624,,1,,2,0.952564954758,5.0,15.0,,16,1,1,h8,25,0.5,12,0,face,blue,female,2
103,2018_06_27,17,practice,shiftingLetterNumber,30,,60,114.18313193321228,115.26649212837219,,1,,,,1.0,,,17,0,0,o2,25,0.5,12,1,house,white,old,3
103,2018_06_27,18,practice,shiftingLetterNumber,30,,60,116.25060796737671,117.33400511741638,,1,,,,5.0,,,18,0,0,o9,25,0.5,12,0,house,white,new,4
103,2018_06_27,19,practice,shiftingLetterNumber,30,,60,122.31867003440857,123.40203809738159,,1,,,,4.0,,,19,0,0,g9,25,0.5,12,0,house,white,new,4
103,2018_06_27,20,practice,shiftingLetterNumber,30,,60,127.38667392730713,128.47002506256104,,1,,,,4.0,,,20,0,0,i8,25,0.5,12,1,face,blue,female,2
103,2018_06_27,21,practice,shiftingLetterNumber,30,,60,132.45465397834778,133.53804111480713,,1,,1,0.919543981552,4.0,16.0,,21,0,0,i3,25,0.5,12,0,face,blue,female,2
103,2018_06_27,22,practice,shiftingLetterNumber,30,,60,137.52277207374573,138.6061930656433,,1,,,,4.0,,,22,0,0,m1,25,0.5,12,1,house,white,old,3
103,2018_06_27,23,practice,shiftingLetterNumber,30,,60,142.59091114997864,143.67431807518005,,1,,,,2.0,,,23,0,0,f7,25,0.5,12,1,face,blue,female,2
103,2018_06_27,24,practice,shiftingLetterNumber,30,,60,145.65896105766296,146.74233508110046,,1,,2,0.768598794937,6.0,16.0,,24,0,0,m4,25,0.5,12,1,house,white,old,3
103,2018_06_27,25,practice,shiftingLetterNumber,30,,60,152.72633695602417,153.8098180294037,,1,,2,0.801499128342,3.0,15.0,,25,1,1,h3,25,0.5,12,1,face,blue,female,2
