participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
999,2018_06_27,1,practice,shiftingLetterNumber,30,,60,1.506469964981079,2.6269640922546387,1.02756214142,1,,,,4.0,,,1,0,0,n6,25,0.5,12,0,face,white,male,1
999,2018_06_27,2,practice,shiftingLetterNumber,30,,60,6.611788034439087,7.695215940475464,,1,,3,0.938916921616,2.0,15.0,,2,1,1,p1,25,0.5,12,1,house,blue,old,3
999,2018_06_27,3,practice,shiftingLetterNumber,30,,60,9.679001092910767,10.762383937835693,,1,,3,0.883172035217,2.0,15.0,,3,1,1,o2,25,0.5,12,0,house,blue,old,3
999,2018_06_27,4,practice,shiftingLetterNumber,30,,60,12.747267961502075,13.830682039260864,,1,,3,0.772379159927,2.0,15.0,,4,1,1,h2,25,0.5,12,0,house,blue,old,3
999,2018_06_27,5,practice,shiftingLetterNumber,30,,60,15.815529108047485,16.898930072784424,,1,,3,0.950163125992,5.0,15.0,,5,1,1,p3,25,0.5,12,0,house,blue,old,3
999,2018_06_27,6,practice,shiftingLetterNumber,30,,60,21.88278603553772,22.966193914413452,,1,,3,0.772685050964,3.0,15.0,,6,1,1,h2,25,0.5,12,0,house,blue,old,3
999,2018_06_27,7,practice,shiftingLetterNumber,30,,60,25.9510600566864,27.034503936767578,,1,,1,0.883770942688,1.0,16.0,,7,0,0,i9,25,0.5,12,1,face,white,female,2
999,2018_06_27,8,practice,shiftingLetterNumber,30,,60,28.019273042678833,29.10268807411194,,1,,3,0.755353212357,1.0,15.0,,8,1,1,o1,25,0.5,12,1,house,blue,old,3
999,2018_06_27,9,practice,shiftingLetterNumber,30,,60,30.086820125579834,31.170241117477417,,1,,3,0.569772005081,2.0,16.0,,9,0,0,o2,25,0.5,12,1,face,white,male,1
999,2018_06_27,10,practice,shiftingLetterNumber,30,,60,33.15504503250122,34.23842096328735,,1,,2,0.887839078903,2.0,16.0,,10,0,0,m3,25,0.5,12,0,face,white,male,1
999,2018_06_27,11,practice,shiftingLetterNumber,30,,60,36.223273038864136,37.306642055511475,,1,,1,0.822119951248,4.0,16.0,,11,0,0,i2,25,0.5,12,0,face,white,female,2
999,2018_06_27,12,practice,shiftingLetterNumber,30,,60,41.29146409034729,42.37484097480774,,1,,3,0.783430099487,4.0,15.0,,12,1,1,h1,25,0.5,12,1,house,blue,old,3
999,2018_06_27,13,practice,shiftingLetterNumber,30,,60,46.359545946121216,47.44291090965271,,1,,1,0.966309070587,1.0,15.0,,13,1,1,o3,25,0.5,12,1,face,white,male,1
999,2018_06_27,14,practice,shiftingLetterNumber,30,,60,48.42798399925232,49.51139307022095,,1,,,,4.0,,,14,0,0,i8,25,0.5,12,0,face,white,female,2
999,2018_06_27,15,practice,shiftingLetterNumber,30,,60,53.49628496170044,54.57971501350403,,1,,3,0.802703857422,6.0,15.0,,15,1,1,p2,25,0.5,12,1,house,blue,old,3
999,2018_06_27,16,practice,shiftingLetterNumber,30,,60,60.564566135406494,61.64797401428223,,1,,3,0.902081012726,5.0,16.0,,16,0,0,p7,25,0.5,12,0,house,blue,new,4
999,2018_06_27,17,practice,shiftingLetterNumber,30,,60,66.63177800178528,67.71513891220093,,1,,,,4.0,,,17,0,0,f9,25,0.5,12,0,house,blue,new,4
999,2018_06_27,18,practice,shiftingLetterNumber,30,,60,71.69997310638428,72.78341293334961,,1,,,,1.0,,,18,0,0,g9,25,0.5,12,0,house,blue,new,4
999,2018_06_27,19,practice,shiftingLetterNumber,30,,60,73.76827096939087,74.8516800403595,,1,,1,0.833371162415,6.0,16.0,,19,0,0,h8,25,0.5,12,1,face,white,female,2
999,2018_06_27,20,practice,shiftingLetterNumber,30,,60,80.83656811714172,81.91996812820435,,1,,2,0.850390911102,3.0,16.0,,20,0,0,i4,25,0.5,12,1,house,blue,old,3
999,2018_06_27,21,practice,shiftingLetterNumber,30,,60,84.90483713150024,85.98827195167542,,1,,2,0.920637845993,1.0,16.0,,21,0,0,p3,25,0.5,12,1,face,white,male,1
999,2018_06_27,22,practice,shiftingLetterNumber,30,,60,86.97311902046204,88.05649709701538,,1,,,,5.0,,,22,0,0,p2,25,0.5,12,1,house,blue,old,3
999,2018_06_27,23,practice,shiftingLetterNumber,30,,60,93.04135394096375,94.1247570514679,,1,,3,0.938612937927,6.0,15.0,,23,1,1,h1,25,0.5,12,0,house,blue,old,3
999,2018_06_27,24,practice,shiftingLetterNumber,30,,60,100.10957193374634,101.19299006462097,,1,,3,0.88330411911,5.0,15.0,,24,1,1,m3,25,0.5,12,0,house,blue,old,3
999,2018_06_27,25,practice,shiftingLetterNumber,30,,60,106.17785596847534,107.26126909255981,,1,,2,0.681824922562,3.0,15.0,,25,1,1,i6,25,0.5,12,1,face,white,female,2
