participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
103,2018_06_27,1,practice,shiftingLetterNumber,30,,60,3.2571070194244385,4.356672048568726,1.39457607269,1,,,,6.0,,,1,0,0,n1,25,0.5,12,0,house,white,old,3
103,2018_06_27,2,practice,shiftingLetterNumber,30,,60,10.34052300453186,11.423908948898315,,1,,3,0.85303401947,5.0,16.0,,2,0,0,f7,25,0.5,12,0,house,white,new,4
103,2018_06_27,3,practice,shiftingLetterNumber,30,,60,16.407710075378418,17.491082906723022,,1,,3,0.570363998413,3.0,15.0,,3,1,1,f2,25,0.5,12,0,house,white,old,3
103,2018_06_27,4,practice,shiftingLetterNumber,30,,60,20.475745916366577,21.559149980545044,,1,,1,0.735821008682,6.0,16.0,,4,0,0,g8,25,0.5,12,1,face,blue,female,2
103,2018_06_27,5,practice,shiftingLetterNumber,30,,60,27.5437970161438,28.627168893814087,,1,,2,0.618444919586,6.0,16.0,,5,0,0,o3,25,0.5,12,0,face,blue,male,1
103,2018_06_27,6,practice,shiftingLetterNumber,30,,60,34.61184501647949,35.695196866989136,,1,,1,0.718439102173,6.0,15.0,,6,1,1,p1,25,0.5,12,0,face,blue,male,1
103,2018_06_27,7,practice,shiftingLetterNumber,30,,60,41.68004298210144,42.76344299316406,,1,,2,0.650786876678,4.0,16.0,,7,0,0,n9,25,0.5,12,0,face,blue,male,1
103,2018_06_27,8,practice,shiftingLetterNumber,30,,60,46.74805998802185,47.83145594596863,,1,,3,0.80361199379,4.0,16.0,,8,0,0,h9,25,0.5,12,1,house,white,new,4
103,2018_06_27,9,practice,shiftingLetterNumber,30,,60,51.81617593765259,52.89956998825073,,1,,,,2.0,,,9,0,0,g7,25,0.5,12,0,house,white,new,4
103,2018_06_27,10,practice,shiftingLetterNumber,30,,60,54.88391399383545,55.96728491783142,,1,,,,1.0,,,10,0,0,m8,25,0.5,12,1,face,blue,male,1
103,2018_06_27,11,practice,shiftingLetterNumber,30,,60,56.95190787315369,58.03529500961304,,1,,1,0.918959140778,5.0,15.0,,11,1,1,n3,25,0.5,12,0,face,blue,male,1
103,2018_06_27,12,practice,shiftingLetterNumber,30,,60,63.02004098892212,64.10341691970825,,1,,1,0.665916204453,3.0,15.0,,12,1,1,p4,25,0.5,12,0,face,blue,male,1
103,2018_06_27,13,practice,shiftingLetterNumber,30,,60,67.08770084381104,68.17117285728455,,1,,3,0.766731977463,5.0,15.0,,13,1,1,i3,25,0.5,12,1,house,white,old,3
103,2018_06_27,14,practice,shiftingLetterNumber,30,,60,73.1558530330658,74.28925585746765,,1,,3,0.801470041275,3.0,16.0,,14,0,0,g8,25,0.5,12,0,house,white,new,4
103,2018_06_27,15,practice,shiftingLetterNumber,30,,60,77.27388095855713,78.357253074646,,1,,1,0.752222061157,1.0,15.0,,15,1,1,n7,25,0.5,12,1,face,blue,male,1
103,2018_06_27,16,practice,shiftingLetterNumber,30,,60,79.34116101264954,80.42455792427063,,1,,3,0.969656944275,6.0,15.0,,16,1,1,m4,25,0.5,12,1,house,white,old,3
103,2018_06_27,17,practice,shiftingLetterNumber,30,,60,86.40919899940491,87.4925799369812,,1,,1,0.717602968216,5.0,16.0,,17,0,0,f1,25,0.5,12,1,face,blue,female,2
103,2018_06_27,18,practice,shiftingLetterNumber,30,,60,92.47720789909363,93.56057405471802,,1,,3,0.769218921661,4.0,16.0,,18,0,0,p8,25,0.5,12,1,house,white,new,4
103,2018_06_27,19,practice,shiftingLetterNumber,30,,60,97.5448489189148,98.6282160282135,,1,,1,0.752941131592,3.0,15.0,,19,1,1,n4,25,0.5,12,1,face,blue,male,1
103,2018_06_27,20,practice,shiftingLetterNumber,30,,60,101.61287999153137,102.69628190994263,,1,,,,4.0,,,20,0,0,m1,25,0.5,12,1,house,white,old,3
103,2018_06_27,21,practice,shiftingLetterNumber,30,,60,106.68094801902771,107.76435995101929,,1,,1,0.684996128082,2.0,15.0,,21,1,1,n1,25,0.5,12,1,face,blue,male,1
103,2018_06_27,22,practice,shiftingLetterNumber,30,,60,109.74867606163025,110.83206987380981,,1,,,,3.0,,,22,0,0,n6,25,0.5,12,0,face,blue,male,1
103,2018_06_27,23,practice,shiftingLetterNumber,30,,60,113.81678700447083,114.90018701553345,,1,,1,0.686212062836,4.0,15.0,,23,1,1,n7,25,0.5,12,0,face,blue,male,1
103,2018_06_27,24,practice,shiftingLetterNumber,30,,60,118.8843309879303,119.96768283843994,,1,,1,0.519664049149,4.0,15.0,,24,1,1,o2,25,0.5,12,0,face,blue,male,1
103,2018_06_27,25,practice,shiftingLetterNumber,30,,60,123.95221900939941,125.03564691543579,,1,,3,0.768350839615,6.0,16.0,,25,0,0,m6,25,0.5,12,1,house,white,new,4
