participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
132,2018_06_27,1,practice,shiftingLetterNumber,30,,60,11.973374843597412,13.074563980102539,1.50191998482,1,,,,1.0,,,1,0,0,o9,25,0.5,12,0,face,blue,male,3
132,2018_06_27,2,practice,shiftingLetterNumber,30,,60,14.058328866958618,15.141731977462769,,1,,3,0.489906072617,3.0,15.0,,2,1,1,o1,25,0.5,12,0,face,blue,male,3
132,2018_06_27,3,practice,shiftingLetterNumber,30,,60,18.126255989074707,19.209640979766846,,1,,3,0.567573070526,2.0,15.0,,3,1,1,n3,25,0.5,12,0,face,blue,male,3
132,2018_06_27,4,practice,shiftingLetterNumber,30,,60,21.193631887435913,22.277031898498535,,1,,1,0.717977046967,6.0,16.0,,4,0,0,n2,25,0.5,12,1,house,white,old,2
132,2018_06_27,5,practice,shiftingLetterNumber,30,,60,28.261643886566162,29.345011949539185,,1,,,,3.0,,,5,0,0,p8,25,0.5,12,1,face,blue,male,3
132,2018_06_27,6,practice,shiftingLetterNumber,30,,60,32.32936096191406,33.412747859954834,,1,,1,0.81550693512,6.0,16.0,,6,0,0,p2,25,0.5,12,1,house,white,old,2
132,2018_06_27,7,practice,shiftingLetterNumber,30,,60,39.397053956985474,40.48048186302185,,1,,4,0.839506864548,6.0,15.0,,7,1,1,g3,25,0.5,12,1,face,blue,female,4
132,2018_06_27,8,practice,shiftingLetterNumber,30,,60,46.46534299850464,47.54875087738037,,1,,1,0.790418148041,5.0,16.0,,8,0,0,p4,25,0.5,12,1,house,white,old,2
132,2018_06_27,9,practice,shiftingLetterNumber,30,,60,52.53364086151123,53.617055892944336,,1,,2,0.518846988678,3.0,15.0,,9,1,1,o3,25,0.5,12,0,house,white,old,2
132,2018_06_27,10,practice,shiftingLetterNumber,30,,60,56.60188388824463,57.685412883758545,,1,,2,0.47064781189,2.0,15.0,,10,1,1,p4,25,0.5,12,0,house,white,old,2
132,2018_06_27,11,practice,shiftingLetterNumber,30,,60,59.67025589942932,60.75370693206787,,1,,1,0.704790830612,4.0,16.0,,11,0,0,o7,25,0.5,12,1,face,blue,male,3
132,2018_06_27,12,practice,shiftingLetterNumber,30,,60,64.73833084106445,65.82169485092163,,1,,4,0.671830177307,4.0,16.0,,12,0,0,i2,25,0.5,12,1,house,white,old,2
132,2018_06_27,13,practice,shiftingLetterNumber,30,,60,69.80541586875916,70.88885498046875,,1,,4,0.955689907074,1.0,16.0,,13,0,0,n9,25,0.5,12,1,face,blue,male,3
132,2018_06_27,14,practice,shiftingLetterNumber,30,,60,71.87365484237671,72.95701503753662,,1,,3,0.700028896332,4.0,15.0,,14,1,1,p9,25,0.5,12,0,face,blue,male,3
132,2018_06_27,15,practice,shiftingLetterNumber,30,,60,76.94190692901611,78.02533602714539,,1,,1,0.805204868317,1.0,16.0,,15,0,0,n2,25,0.5,12,1,house,white,old,2
132,2018_06_27,16,practice,shiftingLetterNumber,30,,60,79.00900983810425,80.09237289428711,,1,,,,3.0,,,16,0,0,o8,25,0.5,12,1,face,blue,male,3
132,2018_06_27,17,practice,shiftingLetterNumber,30,,60,83.07727098464966,84.16069793701172,,1,,3,0.766796112061,5.0,15.0,,17,1,1,p1,25,0.5,12,0,face,blue,male,3
132,2018_06_27,18,practice,shiftingLetterNumber,30,,60,89.1455249786377,90.22891497612,,1,,3,0.456578969955,5.0,15.0,,18,1,1,o6,25,0.5,12,0,face,blue,male,3
132,2018_06_27,19,practice,shiftingLetterNumber,30,,60,95.2127468585968,96.29614496231079,,1,,3,0.718453884125,4.0,15.0,,19,1,1,n4,25,0.5,12,0,face,blue,male,3
132,2018_06_27,20,practice,shiftingLetterNumber,30,,60,100.27975082397461,101.36312794685364,,1,,3,0.682898044586,2.0,15.0,,20,1,1,n3,25,0.5,12,0,face,blue,male,3
132,2018_06_27,21,practice,shiftingLetterNumber,30,,60,103.34699892997742,104.43042993545532,,1,,1,0.786113023758,3.0,15.0,,21,1,1,m6,25,0.5,12,1,house,white,new,1
132,2018_06_27,22,practice,shiftingLetterNumber,30,,60,107.41531586647034,108.49873495101929,,1,,4,0.582183122635,1.0,15.0,,22,1,1,h3,25,0.5,12,1,face,blue,female,4
132,2018_06_27,23,practice,shiftingLetterNumber,30,,60,109.48343300819397,110.56678891181946,,1,,4,0.518774986267,3.0,15.0,,23,1,1,h1,25,0.5,12,0,face,blue,female,4
132,2018_06_27,24,practice,shiftingLetterNumber,30,,60,113.55105400085449,114.63443183898926,,1,,4,0.739882946014,1.0,15.0,,24,1,1,f6,25,0.5,12,0,face,blue,female,4
132,2018_06_27,25,practice,shiftingLetterNumber,30,,60,115.61934089660645,116.70272994041443,,1,,4,0.572683095932,2.0,15.0,,25,1,1,h7,25,0.5,12,0,face,blue,female,4
