participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
124,2018_06_27,1,practice,shiftingLetterNumber,30,,60,19.45397186279297,20.63943600654602,5.04742789268,1,,,,4.0,,,1,0,0,m4,25,0.5,12,0,face,white,male,3
124,2018_06_27,2,practice,shiftingLetterNumber,30,,60,24.624269008636475,25.707634925842285,,1,,,,4.0,,,2,0,0,p4,25,0.5,12,0,face,white,male,3
124,2018_06_27,3,practice,shiftingLetterNumber,30,,60,29.692534923553467,30.775924921035767,,1,,2,0.905869960785,2.0,16.0,,3,0,0,o3,25,0.5,12,0,face,white,male,3
124,2018_06_27,4,practice,shiftingLetterNumber,30,,60,32.7608208656311,33.84425401687622,,1,,,,1.0,,,4,0,0,o7,25,0.5,12,1,house,blue,new,1
124,2018_06_27,5,practice,shiftingLetterNumber,30,,60,34.829087018966675,35.9124550819397,,1,,4,0.322335004807,6.0,16.0,,5,0,0,f1,25,0.5,12,0,house,blue,old,2
124,2018_06_27,6,practice,shiftingLetterNumber,30,,60,41.89721894264221,42.98058295249939,,1,,,,3.0,,,6,0,0,f9,25,0.5,12,1,face,white,female,4
124,2018_06_27,7,practice,shiftingLetterNumber,30,,60,45.96543288230896,47.048961877822876,,1,,3,0.855468988419,4.0,16.0,,7,0,0,h8,25,0.5,12,0,face,white,female,4
124,2018_06_27,8,practice,shiftingLetterNumber,30,,60,51.03386998176575,52.1172878742218,,1,,4,0.472175121307,5.0,15.0,,8,1,1,h7,25,0.5,12,0,face,white,female,4
124,2018_06_27,9,practice,shiftingLetterNumber,30,,60,57.102205991744995,58.18556308746338,,1,,,,6.0,,,9,0,0,m8,25,0.5,12,1,house,blue,new,1
124,2018_06_27,10,practice,shiftingLetterNumber,30,,60,64.17048907279968,65.2538959980011,,1,,,,5.0,,,10,0,0,g4,25,0.5,12,0,house,blue,old,2
124,2018_06_27,11,practice,shiftingLetterNumber,30,,60,70.23883104324341,71.3222029209137,,1,,,,2.0,,,11,0,0,i8,25,0.5,12,1,face,white,female,4
124,2018_06_27,12,practice,shiftingLetterNumber,30,,60,73.30708003044128,74.39050889015198,,1,,,,3.0,,,12,0,0,h8,25,0.5,12,1,house,blue,new,1
124,2018_06_27,13,practice,shiftingLetterNumber,30,,60,77.37540793418884,78.45880508422852,,1,,2,0.885378837585,5.0,16.0,,13,0,0,p7,25,0.5,12,0,house,blue,new,1
124,2018_06_27,14,practice,shiftingLetterNumber,30,,60,83.44350790977478,84.52691197395325,,1,,,,6.0,,,14,0,0,f1,25,0.5,12,1,face,white,female,4
124,2018_06_27,15,practice,shiftingLetterNumber,30,,60,90.51188087463379,91.59539794921875,,1,,,,3.0,,,15,0,0,i6,25,0.5,12,1,house,blue,new,1
124,2018_06_27,16,practice,shiftingLetterNumber,30,,60,94.58024406433105,95.66363000869751,,1,,4,0.938541173935,1.0,16.0,,16,0,0,m3,25,0.5,12,0,house,blue,old,2
124,2018_06_27,17,practice,shiftingLetterNumber,30,,60,96.6473388671875,97.730721950531,,1,,2,0.622354984283,6.0,16.0,,17,0,0,o8,25,0.5,12,0,house,blue,new,1
124,2018_06_27,18,practice,shiftingLetterNumber,30,,60,103.71566104888916,104.7990369796753,,1,,,,4.0,,,18,0,0,i4,25,0.5,12,1,face,white,female,4
124,2018_06_27,19,practice,shiftingLetterNumber,30,,60,108.78387808799744,109.86731004714966,,1,,,,2.0,,,19,0,0,m2,25,0.5,12,0,face,white,male,3
124,2018_06_27,20,practice,shiftingLetterNumber,30,,60,111.85214400291443,112.93557500839233,,1,,,,6.0,,,20,0,0,h6,25,0.5,12,1,house,blue,new,1
124,2018_06_27,21,practice,shiftingLetterNumber,30,,60,118.9203109741211,120.00369191169739,,1,,,,2.0,,,21,0,0,o9,25,0.5,12,1,face,white,male,3
124,2018_06_27,22,practice,shiftingLetterNumber,30,,60,121.98856997489929,123.07203888893127,,1,,2,0.938632011414,4.0,16.0,,22,0,0,h8,25,0.5,12,1,house,blue,new,1
124,2018_06_27,23,practice,shiftingLetterNumber,30,,60,127.05598402023315,128.13942098617554,,1,,,,2.0,,,23,0,0,h3,25,0.5,12,0,house,blue,old,2
124,2018_06_27,24,practice,shiftingLetterNumber,30,,60,130.12413501739502,131.2075479030609,,1,,,,5.0,,,24,0,0,f8,25,0.5,12,0,house,blue,new,1
124,2018_06_27,25,practice,shiftingLetterNumber,30,,60,136.19245386123657,137.2758710384369,,1,,,,6.0,,,25,0,0,n8,25,0.5,12,1,face,white,male,3
