participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
999,2018_06_27,1,practice,shiftingLetterNumber,30,,60,4.207424879074097,5.376812934875488,3.00278091431,1,,,,4.0,,,1,0,0,g8,25,0.5,12,0,face,white,female,2
999,2018_06_27,2,practice,shiftingLetterNumber,30,,60,9.361557006835938,10.44498586654663,,1,,,,4.0,,,2,0,0,m7,25,0.5,12,0,face,white,male,1
999,2018_06_27,3,practice,shiftingLetterNumber,30,,60,14.429319858551025,15.512687921524048,,1,,1,0.702799081802,5.0,16.0,,3,0,0,f1,25,0.5,12,1,house,blue,old,4
999,2018_06_27,4,practice,shiftingLetterNumber,30,,60,20.497569799423218,21.58101487159729,,1,,,,2.0,,,4,0,0,m3,25,0.5,12,1,face,white,male,1
999,2018_06_27,5,practice,shiftingLetterNumber,30,,60,23.56477189064026,24.648186922073364,,1,,,,6.0,,,5,0,0,o7,25,0.5,12,1,house,blue,new,3
999,2018_06_27,6,practice,shiftingLetterNumber,30,,60,30.633042812347412,31.7164568901062,,1,,,,1.0,,,6,0,0,g6,25,0.5,12,1,face,white,female,2
999,2018_06_27,7,practice,shiftingLetterNumber,30,,60,32.70043992996216,33.78385591506958,,1,,,,5.0,,,7,0,0,m6,25,0.5,12,1,house,blue,new,3
999,2018_06_27,8,practice,shiftingLetterNumber,30,,60,38.76817083358765,39.85160779953003,,1,,,,3.0,,,8,0,0,n9,25,0.5,12,1,face,white,male,1
999,2018_06_27,9,practice,shiftingLetterNumber,30,,60,42.83528995513916,43.91867399215698,,1,,,,6.0,,,9,0,0,m1,25,0.5,12,1,house,blue,old,4
999,2018_06_27,10,practice,shiftingLetterNumber,30,,60,49.90307092666626,50.98657488822937,,1,,,,3.0,,,10,0,0,o3,25,0.5,12,1,face,white,male,1
999,2018_06_27,11,practice,shiftingLetterNumber,30,,60,59.52923083305359,60.61259078979492,,1,,,,2.0,,,11,0,0,p9,25,0.5,12,1,house,blue,new,3
999,2018_06_27,12,practice,shiftingLetterNumber,30,,60,66.72662496566772,67.81004095077515,,1,,,,6.0,,,12,0,0,g3,25,0.5,12,0,house,blue,old,4
999,2018_06_27,13,practice,shiftingLetterNumber,30,,60,73.79496479034424,74.87838578224182,,1,,1,0.155576944351,2.0,16.0,,13,0,0,i8,25,0.5,12,0,house,blue,new,3
999,2018_06_27,14,practice,shiftingLetterNumber,30,,60,76.86303496360779,77.94640588760376,,1,,,,1.0,,,14,0,0,n8,25,0.5,12,0,house,blue,new,3
999,2018_06_27,15,practice,shiftingLetterNumber,30,,60,78.9311158657074,80.0145788192749,,1,,,,5.0,,,15,0,0,i1,25,0.5,12,0,house,blue,old,4
999,2018_06_27,16,practice,shiftingLetterNumber,30,,60,84.99927496910095,86.08271789550781,,1,,,,6.0,,,16,0,0,n3,25,0.5,12,0,house,blue,old,4
999,2018_06_27,17,practice,shiftingLetterNumber,30,,60,92.06739687919617,93.15076279640198,,1,,4,0.938241958618,6.0,16.0,,17,0,0,m7,25,0.5,12,0,house,blue,new,3
999,2018_06_27,18,practice,shiftingLetterNumber,30,,60,99.13454079627991,100.21791291236877,,1,,,,3.0,,,18,0,0,g8,25,0.5,12,1,face,white,female,2
999,2018_06_27,19,practice,shiftingLetterNumber,30,,60,103.20276284217834,104.28617286682129,,1,,,,4.0,,,19,0,0,g3,25,0.5,12,1,house,blue,old,4
999,2018_06_27,20,practice,shiftingLetterNumber,30,,60,108.27100992202759,109.35440397262573,,1,,4,0.786610841751,4.0,15.0,,20,1,1,f3,25,0.5,12,0,house,blue,old,4
999,2018_06_27,21,practice,shiftingLetterNumber,30,,60,113.33925580978394,114.42275381088257,,1,,,,2.0,,,21,0,0,o1,25,0.5,12,0,house,blue,old,4
999,2018_06_27,22,practice,shiftingLetterNumber,30,,60,116.40765595436096,117.49102282524109,,1,,,,3.0,,,22,0,0,m8,25,0.5,12,0,house,blue,new,3
999,2018_06_27,23,practice,shiftingLetterNumber,30,,60,120.47476482391357,121.55818700790405,,1,,3,0.884131908417,1.0,16.0,,23,0,0,g3,25,0.5,12,0,house,blue,old,4
999,2018_06_27,24,practice,shiftingLetterNumber,30,,60,122.54298782348633,123.62641477584839,,1,,3,0.848342180252,1.0,15.0,,24,1,1,g8,25,0.5,12,0,house,blue,new,3
999,2018_06_27,25,practice,shiftingLetterNumber,30,,60,124.61124682426453,125.69471383094788,,1,,4,0.801614999771,2.0,16.0,,25,0,0,n1,25,0.5,12,1,face,white,male,1
