participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
999,2018_06_27,1,practice,shiftingLetterNumber,30,,60,4.933011054992676,6.08516001701355,3.15531802177,1,,,,3.0,,,1,0,0,f2,25,0.5,12,0,house,blue,old,3
999,2018_06_27,2,practice,shiftingLetterNumber,30,,60,9.07003402709961,10.153403043746948,,1,,,,2.0,,,2,0,0,n4,25,0.5,12,0,house,blue,old,3
999,2018_06_27,3,practice,shiftingLetterNumber,30,,60,12.137070894241333,13.22048306465149,,1,,,,3.0,,,3,0,0,h1,25,0.5,12,0,house,blue,old,3
999,2018_06_27,4,practice,shiftingLetterNumber,30,,60,16.20538091659546,17.288744926452637,,1,,,,3.0,,,4,0,0,i9,25,0.5,12,0,house,blue,new,4
999,2018_06_27,5,practice,shiftingLetterNumber,30,,60,20.27359700202942,21.357035875320435,,1,,,,3.0,,,5,0,0,g7,25,0.5,12,1,face,white,female,2
999,2018_06_27,6,practice,shiftingLetterNumber,30,,60,43.57014298439026,44.6535530090332,,1,,,,6.0,,,6,0,0,n4,25,0.5,12,0,face,white,male,1
999,2018_06_27,7,practice,shiftingLetterNumber,30,,60,98.25417590141296,99.3375608921051,,1,,,,6.0,,,7,0,0,o8,25,0.5,12,1,house,blue,new,4
999,2018_06_27,8,practice,shiftingLetterNumber,30,,60,105.32240605354309,106.40583205223083,,1,,,,3.0,,,8,0,0,h8,25,0.5,12,0,house,blue,new,4
999,2018_06_27,9,practice,shiftingLetterNumber,30,,60,109.75311207771301,110.83647394180298,,1,,,,6.0,,,9,0,0,o4,25,0.5,12,1,face,white,male,1
999,2018_06_27,10,practice,shiftingLetterNumber,30,,60,120.19911503791809,121.28252291679382,,1,,,,1.0,,,10,0,0,p3,25,0.5,12,1,house,blue,old,3
999,2018_06_27,11,practice,shiftingLetterNumber,30,,60,124.5195050239563,125.60292792320251,,1,,,,4.0,,,11,0,0,o9,25,0.5,12,0,house,blue,new,4
999,2018_06_27,12,practice,shiftingLetterNumber,30,,60,129.58779191970825,130.6711609363556,,1,,,,6.0,,,12,0,0,m7,25,0.5,12,1,face,white,male,1
999,2018_06_27,13,practice,shiftingLetterNumber,30,,60,136.65541696548462,137.73882699012756,,1,,,,3.0,,,13,0,0,f1,25,0.5,12,1,house,blue,old,3
999,2018_06_27,14,practice,shiftingLetterNumber,30,,60,140.72366905212402,141.80711388587952,,1,,1,0.0854470729828,2.0,16.0,,14,0,0,m4,25,0.5,12,0,house,blue,old,3
999,2018_06_27,15,practice,shiftingLetterNumber,30,,60,143.79195189476013,144.87535500526428,,1,,4,0.832415103912,5.0,15.0,,15,1,1,p9,25,0.5,12,0,house,blue,new,4
999,2018_06_27,16,practice,shiftingLetterNumber,30,,60,149.8597469329834,150.94318103790283,,1,,,,6.0,,,16,0,0,n2,25,0.5,12,0,house,blue,old,3
999,2018_06_27,17,practice,shiftingLetterNumber,30,,60,156.9280059337616,158.0114290714264,,1,,1,0.968832969666,5.0,16.0,,17,0,0,h7,25,0.5,12,1,face,white,female,2
999,2018_06_27,18,practice,shiftingLetterNumber,30,,60,162.99622893333435,164.0796399116516,,1,,1,0.88343000412,1.0,15.0,,18,1,1,n3,25,0.5,12,0,face,white,male,1
999,2018_06_27,19,practice,shiftingLetterNumber,30,,60,165.06354904174805,166.14697694778442,,1,,2,0.721274137497,2.0,15.0,,19,1,1,g3,25,0.5,12,0,face,white,female,2
999,2018_06_27,20,practice,shiftingLetterNumber,30,,60,168.13168907165527,169.21509504318237,,1,,4,0.971700191498,1.0,16.0,,20,0,0,n1,25,0.5,12,1,house,blue,old,3
999,2018_06_27,21,practice,shiftingLetterNumber,30,,60,170.1993498802185,171.28279495239258,,1,,,,4.0,,,21,0,0,n4,25,0.5,12,1,face,white,male,1
999,2018_06_27,22,practice,shiftingLetterNumber,30,,60,175.26769709587097,176.35113191604614,,1,,4,0.78339099884,1.0,15.0,,22,1,1,h6,25,0.5,12,1,house,blue,new,4
999,2018_06_27,23,practice,shiftingLetterNumber,30,,60,177.33486199378967,178.41825890541077,,1,,3,0.633234977722,1.0,15.0,,23,1,1,g2,25,0.5,12,0,house,blue,old,3
999,2018_06_27,24,practice,shiftingLetterNumber,30,,60,179.40308499336243,180.48650407791138,,1,,,,6.0,,,24,0,0,g7,25,0.5,12,1,face,white,female,2
999,2018_06_27,25,practice,shiftingLetterNumber,30,,60,186.47062706947327,187.55403399467468,,1,,,,5.0,,,25,0,0,n9,25,0.5,12,1,house,blue,new,4
